block_id,cluster_id,is_anomaly,anomaly_score
blk_5482154336643183343,0,True,1.4026343822479248
blk_-8368440548867586554,0,True,1.2724025249481201
blk_6402803854715743550,0,False,1.0698373317718506
blk_-6670958622368987959,0,True,1.3302067518234253
blk_5474604690836575410,0,False,1.0783464908599854
blk_6182135678281034149,0,False,1.0481834411621094
blk_7247639658826765442,0,True,1.3232839107513428
blk_6561892874663562951,0,False,1.1784039735794067
blk_-5104206351914419668,0,False,1.062394380569458
blk_6222670714352648494,0,True,1.3395273685455322
blk_1778384394612504081,0,True,1.4059864282608032
blk_8686779298165385949,0,False,1.1219686269760132
blk_-7229676369905620586,0,False,1.01975679397583
blk_-2458726717499219368,0,False,1.156406044960022
blk_-4065337529825734571,0,False,1.027903437614441
blk_1529311924183425240,0,False,1.129753828048706
blk_-4577193670204126134,0,False,1.049578070640564
blk_-675743740678886205,0,False,1.1380881071090698
blk_3146336002919263055,0,False,1.0024305582046509
blk_-4229931861869531048,0,False,1.1020063161849976
blk_-1716295386405014363,1,True,2.5094854831695557
blk_7536693147882198965,0,True,1.229203701019287
blk_-429810545636837749,0,True,1.233784556388855
blk_7232441077105188678,0,True,1.366644263267517
blk_8560241403245707155,0,True,1.3696576356887817
blk_6546110570796576945,0,False,1.088159441947937
blk_2655242389244400254,0,False,1.0796254873275757
blk_8556783396059801409,0,False,1.1367489099502563
blk_-6214328317029035726,0,False,1.0109128952026367
blk_-3414702188874363950,0,False,1.0905907154083252
blk_9214796566095378408,0,False,1.1088284254074097
blk_-8719013163248570074,0,True,1.2614285945892334
blk_5201526120824663893,0,False,1.0623068809509277
blk_-86536490425027391,0,True,1.5219273567199707
blk_8277429727722645510,0,True,1.2973575592041016
blk_8582181734275842017,0,False,1.1815320253372192
blk_6146077835358913516,0,False,1.1187832355499268
blk_8225451996519902271,0,True,1.3869794607162476
blk_-5431740220515630299,0,False,1.0310519933700562
blk_4105256862540579696,0,False,1.0133612155914307
blk_6779192487924432766,0,True,1.4316469430923462
blk_2075234716713999208,0,True,1.2006021738052368
blk_9097775552974785346,0,True,1.2401080131530762
blk_-912541083291736645,0,False,1.1455739736557007
blk_8354968744767664513,0,False,1.0977603197097778
blk_-5269510168508833275,0,True,1.246405005455017
blk_5057779185426921599,0,True,1.30217444896698
blk_5733697727995621521,0,False,1.1379741430282593
blk_-8246722475873613265,0,False,1.1786128282546997
blk_-8599731671847920909,1,True,2.354928493499756
blk_5972760974375530027,0,True,1.607968807220459
blk_-3758406899752824535,0,True,1.2827948331832886
blk_1092792075716742018,0,False,1.1207674741744995
blk_8751446418791214913,0,False,1.0417298078536987
blk_1168457617329507345,0,False,1.0836786031723022
blk_3241169535803899866,0,False,1.1726396083831787
blk_-6215051590034285968,0,True,1.4554377794265747
blk_8412479173024442287,0,False,1.140184998512268
blk_-7693360519127908310,0,False,1.0011721849441528
blk_-4129473458262205964,0,False,1.1689549684524536
blk_6020383172603634019,0,False,1.0976827144622803
blk_-7022453396105738495,0,False,1.1404367685317993
blk_-2417760904557009288,0,False,1.0047225952148438
blk_8280162924437316474,0,False,1.0019073486328125
blk_-2498550565162355724,0,False,1.071790337562561
blk_7956543127401791181,0,False,1.0651638507843018
blk_-1240277292298593417,0,True,1.2388237714767456
blk_5059178993619696207,0,False,1.0223448276519775
blk_-8375094519460831652,0,False,1.036407709121704
blk_-5144197893232649060,0,True,1.2971376180648804
blk_4541000363587104455,0,True,1.5852017402648926
blk_7032589184074625980,0,True,1.273073434829712
blk_3889657056076157255,0,True,1.4161664247512817
blk_-6730439668928685606,0,False,1.1348776817321777
blk_8595953129858897576,0,True,1.1991479396820068
blk_4936665742289859918,0,True,1.4425047636032104
blk_-2163204846856240368,0,False,1.0835425853729248
blk_-3157158902372770035,0,False,1.180612564086914
blk_4355344108810240671,0,False,1.1493645906448364
blk_-5236776256449358250,0,False,1.1346980333328247
blk_4082071052002133707,0,False,1.0073695182800293
blk_-6744501669016713784,0,True,1.5111503601074219
blk_-271863876260501760,0,False,0.993774950504303
blk_1692120908097027760,0,False,1.0872859954833984
blk_4797010597622047462,1,True,2.3595542907714844
blk_-8434943469383438618,0,True,1.2861449718475342
blk_1262325586057430391,0,True,1.457130789756775
blk_2725139754239100026,0,True,1.1895904541015625
blk_-4641276479653881047,0,False,1.1268781423568726
blk_-8314364179885729801,0,True,1.2003904581069946
blk_-5500640834866253989,0,True,1.238165259361267
blk_-8771796687639378044,0,True,1.2482722997665405
blk_8729162853545308118,0,False,1.063710331916809
blk_-5879402729971496138,0,True,1.2565958499908447
blk_3146796614060396976,0,False,1.089361310005188
blk_-1529016843251694549,0,False,1.0306743383407593
blk_-2040051419818527335,0,True,1.2533894777297974
blk_6629706662816192850,0,False,1.0825555324554443
blk_-2950118682200721285,0,False,1.1342517137527466
blk_7427307448707327249,0,False,1.0674059391021729
blk_-4654140879989253628,0,False,1.062434434890747
blk_-1691497604051640752,0,False,1.065765142440796
blk_-2942348081186881566,0,False,1.1085381507873535
blk_8729768707867317330,0,False,1.1557821035385132
blk_4754788184005154772,0,False,1.007469892501831
blk_-8823529480175689084,0,False,1.1832919120788574
blk_5461480134190535444,0,False,1.0868810415267944
blk_-6192251633256770063,0,False,1.0636954307556152
blk_8674413826212569730,0,True,1.5536136627197266
blk_633194454364258996,0,False,1.0908010005950928
blk_4034419514593703427,0,True,1.3136411905288696
blk_-6213873729223213221,0,True,1.280280351638794
blk_-7968509187117359849,0,True,1.270389437675476
blk_-487160497666132,1,True,2.542585611343384
blk_-2280258658266411934,0,False,0.9855012893676758
blk_1803228259687269468,0,True,1.2793997526168823
blk_-7166549631347336096,0,False,1.0244837999343872
blk_8669216175735562689,0,False,1.059489369392395
blk_8156675018981227536,0,True,1.292114019393921
blk_5366569290464201622,0,True,1.3902335166931152
blk_-5851674849910133238,0,False,1.178659200668335
blk_-3926049719238990534,0,True,1.450074553489685
blk_-6740367283071055571,0,False,1.0136134624481201
blk_-3234677263924537437,0,False,1.0644137859344482
blk_8591542202077771197,1,True,2.3775556087493896
blk_-2044870930562069278,0,False,1.1006988286972046
blk_2299327360406878240,0,True,1.5401532649993896
blk_305813129504707449,0,False,1.0403306484222412
blk_6583757409688222964,0,False,0.9994203448295593
blk_-4333692910204096403,0,False,1.1305515766143799
blk_4333100743580272058,0,False,1.0999258756637573
blk_7868198159577807914,0,False,1.1006430387496948
blk_5453699193017037931,0,True,1.2648662328720093
blk_6020581958434707871,0,True,1.440297245979309
blk_-2115722715941358272,0,False,1.1196980476379395
blk_9036962293154594303,0,False,1.1289420127868652
blk_8750997530106786888,0,False,1.0865275859832764
blk_8246640784664624144,0,True,1.2688944339752197
blk_1147552264767003496,0,True,1.2995179891586304
blk_6053983875225757371,0,True,1.2118852138519287
blk_-1699508339583989281,0,True,1.2559361457824707
blk_2724193099115050673,0,False,1.0611878633499146
blk_5802078870340405089,0,True,1.2760082483291626
blk_8507581906735355147,0,True,1.2204991579055786
blk_-3571268340558317883,0,False,1.1604084968566895
blk_5519533847123842836,0,False,1.0406032800674438
blk_-9028740720370006806,0,True,1.217455267906189
blk_-5935333235181631645,0,False,1.0540980100631714
blk_2252194640479290775,0,True,1.3202183246612549
blk_-544217576189380844,0,False,1.152789831161499
blk_4457332016596102624,0,False,1.0989364385604858
blk_-6007551103509207156,0,True,1.217084527015686
blk_-4916781897012753844,0,False,1.1581958532333374
blk_-5012193451136170520,0,False,1.1219650506973267
blk_-3131554222431324498,0,False,1.1419243812561035
blk_-4513615671112005170,0,True,1.2073789834976196
blk_8776541468782357879,0,True,1.7234466075897217
blk_-8007494476544883747,0,True,1.1947104930877686
blk_6806497011036089908,0,False,0.9967992901802063
blk_8548136394258705026,0,False,1.0536047220230103
blk_-1556904630013126844,0,False,1.0814558267593384
blk_3125478205253565053,0,False,1.1736137866973877
blk_-5006915006478235225,0,True,1.1874836683273315
blk_1900144477656391254,0,True,1.2750282287597656
blk_1540682700808261265,1,True,2.453291893005371
blk_-1548346834251221499,0,False,1.1325325965881348
blk_-3572954475094555028,0,False,1.1043590307235718
blk_668428668439535381,0,True,1.3528859615325928
blk_-7290740259794281562,0,False,1.0769851207733154
blk_-7735521871949095871,0,False,1.1800132989883423
blk_-5131129888377167,0,True,1.2793751955032349
blk_-2402914589383691583,0,True,1.3203824758529663
blk_7565480885848336489,0,False,0.9930914044380188
blk_-1022685422644405048,0,True,1.390994668006897
blk_4028653978990719925,0,False,1.0206454992294312
blk_-7390710706320943439,0,True,1.2960318326950073
blk_5463099606755053815,0,True,1.2778725624084473
blk_2149686960078449150,0,True,1.1988446712493896
blk_-2264055004683834668,0,False,1.0540771484375
blk_-5773148210590182145,0,False,1.108330488204956
blk_4887137470554709738,0,True,1.2253806591033936
blk_-8718711119789323868,0,False,1.0046876668930054
blk_6051183265899502163,0,False,1.1020275354385376
blk_-6877771159587042468,0,False,0.998715341091156
blk_-1370233730286866534,0,True,1.2396397590637207
blk_3587521696182902718,0,False,1.0738798379898071
blk_833180601621708184,0,True,1.1864155530929565
blk_-8518332777373081660,0,False,1.104169487953186
blk_8464056021668582878,0,False,1.0611432790756226
blk_-8157215849484481418,0,False,1.0547451972961426
blk_8482590428431422891,0,False,1.0306687355041504
blk_7006988817066821706,0,True,1.1849602460861206
blk_-1916058035352472789,0,True,1.2850563526153564
blk_-290842657568168081,0,False,1.000888466835022
blk_8386155670234862721,0,False,1.0898300409317017
blk_8574135221556602405,0,False,1.1775405406951904
blk_-9136899640657293877,1,True,2.5187225341796875
blk_-605901864193166123,0,False,1.066948652267456
blk_5483051392603549875,0,True,1.366201639175415
blk_42272674850052706,0,True,1.3455559015274048
blk_8826526822605082135,0,True,1.2639602422714233
blk_6631086113361619453,0,False,1.0359834432601929
blk_7600061278357089014,0,True,1.2947829961776733
blk_-4129662621845236058,0,False,1.1050374507904053
blk_-1867975826281994751,0,False,1.0146801471710205
blk_4720206083422093515,0,False,1.1620186567306519
blk_-6451957660770917899,0,False,1.038443684577942
blk_6283031206129261402,0,False,1.0239487886428833
blk_-5368838627826394292,0,False,1.0948748588562012
blk_325100885540808743,0,True,1.3447136878967285
blk_4596119244487503627,0,True,1.3956542015075684
blk_946630416498354603,0,True,1.1910557746887207
blk_-8756305378882356508,0,False,1.119300127029419
blk_8201117867106038775,0,True,1.55563485622406
blk_917488893281286892,0,True,1.3081754446029663
blk_-2000877409122236620,0,False,1.177856683731079
blk_5679332564404011413,0,True,1.5011961460113525
blk_-6689614308409336057,0,False,0.9958566427230835
blk_-7867287144561315969,0,False,1.084547758102417
blk_8531795826816713255,0,False,1.1493618488311768
blk_-2638057115767328520,0,False,1.1057446002960205
blk_5132580756512841629,0,False,1.0763458013534546
blk_-2743755917719081971,0,False,1.0480005741119385
blk_1035213222116774550,0,True,1.3733984231948853
blk_97831252857303896,0,True,1.3029507398605347
blk_-4584260656075541553,1,True,2.4537346363067627
blk_7976374953602198954,1,True,2.431441068649292
blk_-6714222090039882252,0,False,1.0077712535858154
blk_7165939739964393997,1,True,2.397998332977295
blk_916639975737709142,0,False,1.083526372909546
blk_634338240549205708,0,False,1.0782924890518188
blk_4554154447628583767,0,False,1.0790005922317505
blk_-7261016699776316248,0,False,0.9835150837898254
blk_-1947659378202566231,0,True,1.4397568702697754
blk_7409100024045179646,0,False,1.1827194690704346
blk_8658434578674775188,0,True,1.2912591695785522
blk_-6342557315775856444,0,False,1.0395420789718628
blk_8209100210953054435,0,False,1.1443268060684204
blk_4546265594905287694,0,False,0.9910791516304016
blk_8367050868814263035,0,True,1.316580057144165
blk_-2720637654072551626,0,True,1.4947655200958252
blk_-5995663258283047166,0,True,1.2749909162521362
blk_-6305743837605025152,0,False,1.170823335647583
blk_4071817587713412286,0,False,1.154137372970581
blk_-1223671787768922226,0,True,1.2708799839019775
blk_6996194389878584395,0,False,1.153598427772522
blk_-4965785308408296794,0,False,1.038936972618103
blk_-8188730556182299562,1,True,2.446650981903076
blk_5096786841402148217,0,False,1.154221773147583
blk_8135292087230413975,0,False,1.0521905422210693
blk_-5463384113993637643,0,False,1.0930830240249634
blk_-9114440124443488947,0,False,1.1086734533309937
blk_3059682484283617541,0,True,1.3248947858810425
blk_-6841015718464451801,0,False,1.030818223953247
blk_-5752623448194659821,0,False,1.0405076742172241
blk_-8616195155998656568,0,False,1.0308308601379395
blk_1907193123990348590,0,True,1.561070203781128
blk_5321570594530729695,0,False,1.1435455083847046
blk_1447001274902055614,0,True,1.2608445882797241
blk_4054544520249788747,0,False,1.0264416933059692
blk_1146108147655652505,0,True,1.2275638580322266
blk_872694497849122755,0,False,1.0889041423797607
blk_7182298358730791197,0,False,1.1316312551498413
blk_984344016805281800,0,False,1.1558634042739868
blk_4806976543731996751,0,False,1.042636513710022
blk_-1258825825333475363,0,True,1.3185254335403442
blk_-5814732677764532431,0,True,1.2936580181121826
blk_-9010102489541894962,0,False,1.1383980512619019
blk_8486355478273768083,0,True,1.529706597328186
blk_529985802675891432,0,True,1.409542202949524
blk_-3253398110955344926,0,False,1.0107171535491943
blk_7745330378458307842,1,True,2.3300657272338867
blk_-43149512191604133,0,False,1.089963674545288
blk_8827951563980824329,0,False,1.1267441511154175
blk_-5552198950251170428,0,True,1.2217919826507568
blk_5416743790398445477,0,False,1.1713060140609741
blk_-922774857171843614,0,False,1.028856873512268
blk_1039244465231275288,0,True,1.3241239786148071
blk_7277386080338318562,0,False,1.0712456703186035
blk_-4814226127062823377,0,True,1.2051336765289307
blk_-3000203287955847711,1,True,2.3738627433776855
blk_789568544104255452,0,False,0.9887458086013794
blk_-3155012969444084098,0,False,1.0853374004364014
blk_8498401613791720690,0,False,1.0746639966964722
blk_-9193914491058218505,0,True,1.2323752641677856
blk_-8609793009794270463,0,False,1.0371825695037842
blk_-1949968870137262354,0,True,1.310954213142395
blk_6207205291466497895,0,False,1.0352602005004883
blk_5380593491740074714,0,False,1.1133462190628052
blk_-2870732575704612495,0,False,1.0752021074295044
blk_8298841907097975481,0,True,1.2637848854064941
blk_6249371971857255334,0,False,0.9901429414749146
blk_2946148263352504190,0,True,1.3595002889633179
blk_5647191344005583177,0,True,1.3683075904846191
blk_-6793932469262859312,0,False,0.9874521493911743
blk_-7333092054746368887,0,False,1.115319013595581
blk_-2478725565708611354,0,True,1.2967910766601562
blk_-4756691189199606845,0,False,0.9876556992530823
blk_30592765769050543,0,False,1.0069553852081299
blk_6328154611956466143,0,True,1.2461563348770142
blk_4653697034349853911,0,False,1.1001960039138794
blk_8229641838964044653,0,False,0.9873070120811462
blk_-2033526004731990730,0,False,1.023064136505127
blk_7505495163819331501,0,False,1.1190470457077026
blk_-3854296707098350124,0,False,1.1151292324066162
blk_-4680823494960433903,0,False,0.9861605763435364
blk_3261897387625726540,0,False,1.0971271991729736
blk_-3126777272329634345,0,False,1.0688894987106323
blk_-2930340164474214859,1,True,2.331561326980591
blk_5782302342707141533,0,True,1.525220513343811
blk_3191173373700482576,0,True,1.2073960304260254
blk_8116877416835639420,0,True,1.2230514287948608
blk_-4765926974911946277,0,True,1.2141268253326416
blk_4613430679731690715,0,True,1.1919108629226685
blk_2342220141680518439,0,False,1.1091456413269043
blk_4556171374767348067,0,False,1.0306003093719482
blk_9040791865370476433,0,True,1.283260703086853
blk_362541775501909831,0,True,1.2077891826629639
blk_-4275852495633603866,0,False,1.0663001537322998
blk_4799486729529093951,0,False,1.0804862976074219
blk_-140358256609686612,0,False,1.1381226778030396
blk_4296336748908023245,0,False,1.105566382408142
blk_7775703395393605750,0,True,1.3303951025009155
blk_3353070643273908324,0,False,1.1284228563308716
blk_-7323121257893954068,0,False,1.0280797481536865
blk_5934247774713367667,0,True,1.3025496006011963
blk_-4947327318483033747,1,True,2.5039825439453125
blk_-1562349907678845317,0,False,0.9853546619415283
blk_-2724774300002144839,0,True,1.3174967765808105
blk_-2246450540990599282,0,False,1.0067273378372192
blk_-967996491121599783,0,True,1.2742658853530884
blk_8227460729600369766,0,False,1.0315980911254883
blk_6051030458020008448,0,False,1.0118108987808228
blk_2517083357200118775,0,False,1.1730587482452393
blk_3898641791288866156,0,False,1.0697190761566162
blk_1325332921567711382,0,False,1.0786768198013306
blk_-6658657814872225105,0,True,1.3095929622650146
blk_-8991914002966004726,0,False,1.1053460836410522
blk_-6406239298433441964,0,False,1.0243898630142212
blk_-7552081187740520352,0,False,1.0221620798110962
blk_3947106522258141922,0,True,1.4790481328964233
blk_-4845663345676718484,0,True,1.4901338815689087
blk_4562269536966966553,0,False,1.1468790769577026
blk_2391384234620089834,0,False,1.0290459394454956
blk_-3894216558450318958,0,False,1.0450876951217651
blk_-8121081663072488273,0,False,1.0614252090454102
blk_-3947118178407586866,1,True,2.3586785793304443
blk_7372783812002037658,0,True,1.5978058576583862
blk_-9187437032204220012,0,False,0.9994798302650452
blk_8581137774591096244,0,True,1.2325621843338013
blk_-1118984455447106847,0,False,1.0965690612792969
blk_-7675470340253280479,0,False,1.0515706539154053
blk_-2609147762147790302,1,True,2.313262462615967
blk_7317141899199840658,0,False,1.113025426864624
blk_-4406422365800024910,0,True,1.22904372215271
blk_7517188169547521923,0,True,1.2851041555404663
blk_-2064366892727746021,0,False,1.1514142751693726
blk_-6927290034341353814,0,False,1.1636385917663574
blk_-2061719666801236039,0,False,1.0889506340026855
blk_6836785670184598075,0,True,1.3707021474838257
blk_-5626704333388690627,0,False,1.1167476177215576
blk_2356857594143257210,0,False,1.1277333498001099
blk_-4651195250891174756,0,True,1.2500022649765015
blk_1389388510543546869,0,False,1.0611017942428589
blk_-4912333745151943677,0,False,1.1095249652862549
blk_5727159100405160712,0,True,1.2463324069976807
blk_7091565448870923095,0,False,1.0593596696853638
blk_8279362755909725282,0,False,0.9922848343849182
blk_1671779663447174401,0,False,1.0147069692611694
blk_6129688752872053968,0,False,0.9902490377426147
blk_8987060164607110482,0,False,1.1236915588378906
blk_-1700929423419481113,0,False,1.0407766103744507
blk_-6148165469951190736,0,True,1.4990431070327759
blk_3371646488413714176,0,True,1.2742676734924316
blk_5151498344679882625,0,True,1.4043526649475098
blk_1732876454483854279,0,False,1.004142165184021
blk_-4102160489277464930,0,False,1.0499314069747925
blk_3312479829588352387,0,False,1.0987004041671753
blk_2072343575707353334,0,True,1.2292351722717285
blk_9089233838444061529,0,True,1.2408273220062256
blk_-1517205848352157774,0,False,1.0510823726654053
blk_-2607603250149292767,0,True,1.3260045051574707
blk_4961970861863065608,0,False,1.1802654266357422
blk_1340344699891218771,0,False,1.0827984809875488
blk_-6711588160319856990,0,False,1.0152019262313843
blk_-230287356461348433,0,False,1.087213397026062
blk_1540434117883234974,0,True,1.29184091091156
blk_-7300812723178423592,0,True,1.2473552227020264
blk_-8977245237267910369,0,True,1.184110164642334
blk_-546318595782592836,0,False,1.008468508720398
blk_4747238186020862016,0,False,1.1109215021133423
blk_5618728624637017561,0,True,1.3645304441452026
blk_4085933465992995945,1,True,2.4884915351867676
blk_-8588908000680498,0,False,1.0849748849868774
blk_-1018108268208665701,0,False,1.0337144136428833
blk_3611318385473955317,0,False,1.1176518201828003
blk_8691444518565218262,0,True,1.3635671138763428
blk_-6115740967503526947,0,False,1.1708179712295532
blk_8963052321499171482,0,True,1.1846872568130493
blk_2582956025316264408,0,False,1.051696538925171
blk_3708679726899046099,0,False,1.0920864343643188
blk_8748609602444106276,0,True,1.4680430889129639
blk_-3730575550869123142,0,False,0.9864022135734558
blk_-8408585389435091639,0,False,1.1350773572921753
blk_8157007602552620601,0,False,1.0063010454177856
blk_4136790096884686339,0,True,1.3398929834365845
blk_9059213897892511730,0,True,1.5538984537124634
blk_7434594527658857386,0,True,1.2636470794677734
blk_7839411407620154590,0,False,1.1597999334335327
blk_6006300655294348209,0,True,1.6913697719573975
blk_2468439833353548974,0,True,1.5523430109024048
blk_-586580931541617702,0,False,1.0585780143737793
blk_1119526787285219674,0,True,1.3685767650604248
blk_8975784420855095283,0,False,1.1114202737808228
blk_5523156400855821070,0,False,1.1185986995697021
blk_-7654560734491838127,0,False,1.0433838367462158
blk_-1442035270681298125,0,False,0.996568500995636
blk_-2401344551726058630,0,True,1.2953704595565796
